"id","time","service","source","subservice","priority","category","sentiment_analysis","summary","original","keywords","created_at","updated_at"
"19311dc3-562d-491b-8748-b7dce02c658a","2025-03-19 11:02:00","metro","mail","información","2","information-communication","-1","dudas sobre viajes escolares y falta de comunicación","Tuve un problema durante el viaje y considero necesario notificarlo: dudas sobre viajes escolares. El problema se agravó porque no había alternativas evidentes en ese momento. A causa de ello, llegué mucho más tarde de lo previsto. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Haydée Santamaria Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""viajes escolares"", ""falta de comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"edf055e3-3366-4f2d-9a29-15a75b6978d1","2025-05-21 09:26:00","metro","mail","accesibilidad","2","accessibility","-1","guías táctiles dañadas en el metro","Les escribo para informar de algo que me sucedió en el trayecto: las guías táctiles estaban dañadas. La situación fue especialmente problemática porque afectó toda mi organización. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Marisol Cuesta Almansa Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""gu\u00edas t\u00e1ctiles"", ""da\u00f1adas"", ""accesibilidad""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"d3976c2a-ccef-4743-b9d0-11a239385892","2025-05-07 18:23:00","metro","mail","conductor","2","delays-cancellations","-1","retraso debido al embarque lento por exceso de pasajeros","He experimentado un inconveniente durante mi viaje que deseo compartir: un retraso debido al embarque lento por exceso de pasajeros. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. A causa de ello, llegué mucho más tarde de lo previsto. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Carla Jordá-Acedo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""embarque lento"", ""exceso de pasajeros"", ""retraso"", ""comunicaci\u00f3n transparente""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"cb778e9a-a028-43ae-8d2a-d08a4fdb91c4","2025-12-11 06:17:00","metro","mail","taquilla","3","tickets-fares","-1","dudas sobre tarjeta de descuento y comunicación","He experimentado un inconveniente durante mi viaje que deseo compartir: dudas sobre la tarjeta de descuento. Fue un inconveniente serio porque no recibí información clara en ningún momento. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Enrique Jove Rios Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""tarjeta de descuento"", ""comunicaci\u00f3n"", ""claridad"", ""frustraci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"a8fb85c6-d684-4bbc-9eab-b1a93d18892d","2025-10-24 09:43:00","tren","mail","taquilla","2","tickets-fares","-1","dudas sobre tarifas para grupos en el tren","Quiero detallar un problema que tuve recientemente en el tren: dudas sobre tarifas para grupos. Fue un inconveniente serio porque no recibí información clara en ningún momento. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Rosenda Doménech Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""tarifas"", ""grupos"", ""comunicaci\u00f3n"", ""transparencia""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"7bf8e6ce-7e00-4d89-b18c-710596c9d268","2025-04-18 15:42:00","metro","mail","taquilla","4","lost-items-security","-1","perdida de cochecito infantil en el metro","Me gustaría relatarles una situación que me afectó bastante: haber perdido un cochecito infantil. El problema se agravó porque no había alternativas evidentes en ese momento. Como consecuencia, perdí mi conexión con otro transporte. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Bartolomé Tapia Estrada Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""perdida"", ""cochecito"", ""infantil"", ""metro"", ""taquilla""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"bb2326c3-d4ac-4cde-a9c6-51bc18584b57","2023-05-26 20:18:00","tren","mail","conductor","0","staff-passenger-behavior","-1","personas agresivas en el tren causaron retraso y pérdida de conexión","Les escribo para informar de algo que me sucedió en el trayecto: personas agresivas en el tren. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Como consecuencia, perdí mi conexión con otro transporte. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Eutropio Puga Prieto Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""agresividad"", ""retraso"", ""p\u00e9rdida de conexi\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"bd49fe2e-dbe4-4c21-a5d8-f6d84b0aecf2","2025-04-20 12:04:00","tren","mail","conductor","0","staff-passenger-behavior","-1","personas agresivas en el tren causaron retraso y frustración","Me dirijo a ustedes para describir un incidente ocurrido en el tren: personas agresivas en el tren. La situación fue especialmente problemática porque afectó toda mi organización. A causa de ello, llegué mucho más tarde de lo previsto. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Ramona del Blazquez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""agresividad"", ""tren"", ""retraso"", ""frustraci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"68a4ee36-5dd8-467e-bd87-60842d14df63","2024-06-24 21:38:00","tren","mail","cancelación por condiciones meteorológicas","2","delays-cancellations","-1","cancelación del tren por condiciones meteorológicas causó retraso","Me dirijo a ustedes para describir un incidente ocurrido en el tren: la cancelación del tren por condiciones meteorológicas. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. A causa de ello, llegué mucho más tarde de lo previsto. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Paloma Mar Bustos Milla Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""cancelaci\u00f3n"", ""condiciones meteorol\u00f3gicas"", ""retraso""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"8cf034a4-9ec9-40aa-b925-91314471509a","2023-05-14 11:45:00","tren","mail","conductor","2","delays-cancellations","-1","retraso debido a falta de personal, pérdida de conexión y frustración","Tuve un problema durante el viaje y considero necesario notificarlo: un retraso debido a falta de personal. Esto generó bastante estrés ya que tenía compromisos importantes después. Como consecuencia, perdí mi conexión con otro transporte. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Amaro de Casanova Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""falta de personal"", ""p\u00e9rdida de conexi\u00f3n"", ""frustraci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"34cec00a-2835-47cf-afc9-5b745a55e58c","2023-12-05 07:14:00","metro","mail","información","2","information-communication","-1","dudas sobre viajes escolares generaron estrés y frustración","Me pongo en contacto porque he vivido una situación complicada: dudas sobre viajes escolares. Esto generó bastante estrés ya que tenía compromisos importantes después. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Cruz Vives Chacón Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""viajes escolares"", ""estr\u00e9s"", ""frustraci\u00f3n"", ""comunicaci\u00f3n transparente""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"c7288222-e54f-4daf-8ab6-3102f70d4c1d","2025-06-21 09:10:00","metro","mail","taquilla","4","tickets-fares","-1","dudas sobre tarjeta de descuento y falta de comunicación","He experimentado un inconveniente durante mi viaje que deseo compartir: dudas sobre la tarjeta de descuento. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Calixta Querol Cózar Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""tarjeta de descuento"", ""puntualidad"", ""gastos adicionales"", ""comunicaci\u00f3n transparente""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"08f9fe6a-2ce7-450f-bbfc-1018b95f8db9","2023-12-07 11:20:00","tren","mail","conductor","0","staff-passenger-behavior","-1","personas agresivas en el tren causaron estrés y pérdida de conexión","En mi último trayecto ocurrió algo que considero importante comunicar: personas agresivas en el tren. Esto generó bastante estrés ya que tenía compromisos importantes después. Como consecuencia, perdí mi conexión con otro transporte. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Luz Mercader Roig Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""agresividad"", ""estres"", ""perdida de conexi\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"12c0aca1-15ce-4061-93dd-9473998cd2fa","2023-05-23 08:58:00","tren","mail","taquilla","2","delays-cancellations","-1","reserva no apareció en el tren, generó estrés y gastos adicionales","En mi último trayecto ocurrió algo que considero importante comunicar: una reserva que no apareció en el tren. Esto generó bastante estrés ya que tenía compromisos importantes después. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Chema Durán Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""reserva"", ""no apareci\u00f3"", ""estr\u00e9s"", ""gastos adicionales""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
